,ambition_grassland,ambition_organic,ambition_peatland_lo,ambition_peatland_up,ambition_silvoa,ambition_silvop,ambition_woodland,ambition_woodpa,gwp_rel,food_rel,birds_rel
0,0.025236566651287283,0.005186212657963792,0.2910199103893244,0.3719851310082358,0.0012983003689189068,0.008959174890808358,0.0016418080174507577,0.001467971670615745,1.0071570873260498,0.9626824259757996,1.00348699092865
1,0.018377796028996272,0.00044664982368959865,0.16303218455482543,0.947387071057479,0.0004310386650350161,0.024176908886698153,0.0027895647722194277,0.057572579888941516,0.9354428052902222,0.9627585411071777,0.9941717386245728
2,0.2650961834416413,0.6522075145615065,0.9995959828475734,0.38640749337355756,0.0001308762144516752,0.00017520864772504726,0.47888149361765825,0.0010960372262341506,-0.9978229403495789,0.18921977281570435,1.2148295640945435
3,0.009005924869726414,0.597160469436821,0.99965987325792,0.9728079204610404,0.006118940605026214,0.28046350886038235,0.4776421947738436,0.00728651540999295,-0.9999112486839294,0.5039274096488953,1.1866618394851685
4,0.02325579360565872,6.187707414663773e-05,0.21225471975787502,0.9711925752558428,0.0003110165575460798,0.024536903717778877,2.9409420650817336e-05,0.00036869810631591894,0.9669787883758545,0.9644634127616882,0.995817244052887
5,0.2650961834416413,0.6522075145615065,0.9992548099576027,0.38634996179925957,0.0005773178911658717,0.0012991180646786265,0.47888149361765825,0.0016735582678784578,-0.9988587498664856,0.1889529675245285,1.2147207260131836
6,0.1516460882326689,0.6337762977943137,0.9984739943381472,0.4984157054933345,0.0006214664846614403,0.00019756176300517582,0.5001799611673815,0.0015441096327458396,-0.9979684948921204,0.3294045329093933,1.2127468585968018
7,0.21857207190585462,0.6535179365344783,0.9999594988731274,0.6081578212091451,9.861429156651906e-06,0.007923482875415055,0.4766355248345665,0.010413542020537046,-0.9906808733940125,0.24913278222084045,1.2136906385421753
8,0.21248926714158142,0.6501651403251483,0.9993476425309118,0.6579252531441271,0.00010846592625230389,8.307286559964275e-05,0.4747727008495297,1.9429482866963055e-05,-0.9716737866401672,0.26777976751327515,1.2130677700042725
9,0.2650961834416413,0.6522075145615065,0.9989719006625192,0.3606349898677336,0.009753806528064995,0.0012429860869099588,0.4796399560380233,0.001078784520327068,-0.9998350739479065,0.19065329432487488,1.213987946510315
10,0.12642342545789662,0.6355332526776819,0.9983725106402892,0.5674005002715059,0.00020585167293942947,0.00025166037432907616,0.5025739683623303,0.0014970404714284545,-0.9956639409065247,0.35447174310684204,1.211521029472351
11,0.09011049005997349,0.6329252807520366,0.9998278497827475,0.7917985571178843,1.7837478874275034e-05,0.0001408084537471974,0.5043399401412005,0.0013301196351412914,-0.9976760745048523,0.3931383788585663,1.2080106735229492
