,Function Evaluations,Hypervolume
253,10060,0.828203514894586
254,10080,0.828203514894586
255,10100,0.8282039591504472
256,10120,0.8283849511269702
257,10140,0.8283849511269702
258,10160,0.8292507877939339
259,10180,0.8292507877939339
260,10200,0.8292507877939339
261,10220,0.8302922886252802
262,10240,0.8302922886252802
263,10260,0.8302922886252802
264,10280,0.8302922886252802
265,10300,0.8302922886252802
266,10320,0.8302979776670542
267,10340,0.8302979776670542
268,10360,0.8304118378633532
269,10380,0.8304118378633532
270,10400,0.8317544380079583
271,10420,0.8328200158357055
272,10440,0.8328200158357055
273,10460,0.8328200158357055
274,10480,0.8328200158357055
275,10500,0.8328200158357055
276,10520,0.8328200158357055
277,10540,0.8328200158357055
278,10560,0.8328216039177696
279,10580,0.833014526640856
280,10600,0.833014526640856
281,10620,0.833014526640856
282,10640,0.8345964304023341
283,10660,0.8345964304023341
284,10680,0.8348170475150544
285,10700,0.8348199618354576
286,10720,0.8348199618354576
287,10740,0.8348201236034577
288,10760,0.8348201236034577
289,10780,0.8348201236034577
290,10800,0.8348265030653402
291,10820,0.8348265030653402
292,10840,0.8348265030653402
293,10860,0.8348265030653402
294,10880,0.8348265030653402
295,10900,0.8348265030653402
296,10920,0.8348265030653402
297,10940,0.8348265030653402
298,10960,0.8348265030653402
299,10980,0.8348581991019027
300,11000,0.8353533000634675
301,11020,0.8362203711864598
302,11040,0.8362203711864598
303,11060,0.8362203711864598
304,11080,0.8362203711864598
305,11100,0.8362690317919417
306,11120,0.8362690317919417
307,11140,0.8362690317919417
308,11160,0.8362690317919417
309,11180,0.8362690317919417
310,11200,0.8372869949041845
311,11220,0.8372869949041845
312,11240,0.8373236349264448
313,11260,0.8373236349264448
314,11280,0.8373236349264448
315,11300,0.8373236349264448
316,11320,0.8373236349264448
317,11340,0.8373236349264448
318,11360,0.8373236349264448
319,11380,0.8373236349264448
320,11400,0.8373263445868837
321,11420,0.8373263445868837
322,11440,0.8373263445868837
323,11460,0.8373263445868837
324,11480,0.8373263445868837
325,11500,0.8373263445868837
326,11520,0.8373263445868837
327,11540,0.8383452776418574
328,11560,0.8383452776418574
329,11580,0.8383452776418574
330,11600,0.8383452776418574
331,11620,0.83851060181769
332,11640,0.83851060181769
333,11660,0.83851060181769
334,11680,0.83851060181769
335,11700,0.83851060181769
336,11720,0.83851060181769
337,11740,0.83851060181769
338,11760,0.83851060181769
339,11780,0.83851060181769
340,11800,0.83851060181769
341,11820,0.8390093102404996
342,11840,0.8390206310588584
343,11860,0.8392420273002833
344,11880,0.8392420273002833
345,11900,0.8392420273002833
346,11920,0.8392420273002833
347,11940,0.8392420273002833
348,11960,0.8392420273002833
349,11980,0.8392420273002833
350,12000,0.8392420273002833
351,12020,0.8392420273002833
352,12040,0.8392420273002833
353,12060,0.8392420273002833
354,12080,0.8394669299312373
355,12100,0.8394671795686973
356,12120,0.8400201804237784
357,12140,0.8400201804237784
358,12160,0.8400201804237784
359,12180,0.8400201804237784
360,12200,0.8400503373936489
361,12220,0.8400503373936489
362,12240,0.8400676379945163
363,12260,0.8400827373442573
364,12280,0.8400827373442573
365,12300,0.8416608743648716
366,12320,0.8416756049667568
367,12340,0.8416756049667568
368,12360,0.8416756049667568
369,12380,0.841696747229253
370,12400,0.841696747229253
371,12420,0.841696747229253
372,12440,0.841696747229253
373,12460,0.841696747229253
374,12480,0.8417335036500578
375,12500,0.8417335036500578
376,12520,0.8417335036500578
377,12540,0.8417545619732648
378,12560,0.8417545619732648
379,12580,0.8417916041953372
380,12600,0.8417916041953372
381,12620,0.8509343546010296
382,12640,0.8509343546010296
383,12660,0.8509362802589785
384,12680,0.8509362802589785
385,12700,0.8509768763804951
386,12720,0.8509768763804951
387,12740,0.8509768763804951
388,12760,0.8509768763804951
389,12780,0.8511840710540791
390,12800,0.8511840710540791
391,12820,0.8511840710540791
392,12840,0.8522473410322638
393,12860,0.8525857177511621
394,12880,0.8525857177511621
395,12900,0.8525857177511621
396,12920,0.8525857177511621
397,12940,0.8525857177511621
398,12960,0.8526075200550286
399,12980,0.8526075200550286
400,13000,0.8526075200550286
401,13020,0.8526075200550286
402,13040,0.8526075200550286
403,13060,0.8526172691887617
404,13080,0.8527895995198587
405,13100,0.8531911933497023
406,13120,0.8531911933497023
407,13140,0.8531911933497023
408,13160,0.8531918601990559
409,13180,0.8531918601990559
410,13200,0.8532000329841588
411,13220,0.8548568150252835
412,13240,0.8548568150252835
413,13260,0.8552902505278019
414,13280,0.8552902505278019
415,13300,0.8552902505278019
416,13320,0.8552902505278019
417,13340,0.8552902505278019
418,13360,0.8552902505278019
419,13380,0.8552902505278019
420,13400,0.8552902505278019
421,13420,0.8552902505278019
422,13440,0.8555331407048973
423,13460,0.8584748328339046
424,13480,0.8584748328339046
425,13500,0.8584748328339046
426,13520,0.8584754689143258
427,13540,0.8584754689143258
428,13560,0.8584754689143258
429,13580,0.858573230220887
430,13600,0.858573230220887
431,13620,0.8597356363289729
432,13640,0.8597356363289729
433,13660,0.8597356363289729
434,13680,0.8597668612553047
435,13700,0.8598141780421834
436,13720,0.8598141780421834
437,13740,0.8598234739682098
438,13760,0.8598234739682098
439,13780,0.8598234739682098
440,13800,0.8600114864741871
441,13820,0.8600114864741871
442,13840,0.8600114864741871
443,13860,0.8600329423468889
444,13880,0.8600329423468889
445,13900,0.8600329423468889
446,13920,0.8600329423468889
447,13940,0.8600329423468889
448,13960,0.8600423770606906
449,13980,0.8600423770606906
450,14000,0.8600423770606906
451,14020,0.8600430889894883
452,14040,0.8600432961323713
453,14060,0.8600432961323713
454,14080,0.8601094655927259
455,14100,0.8601095129256443
456,14120,0.8601095704219122
457,14140,0.8601095704219122
458,14160,0.8601095704219122
459,14180,0.8601095704219122
460,14200,0.8601095704219122
461,14220,0.8601095704219122
462,14240,0.8601095704219122
463,14260,0.8601095704219122
464,14280,0.8601095704219122
465,14300,0.8601095704219122
466,14320,0.8601095704219122
467,14340,0.8601095704219122
468,14360,0.8601095704219122
469,14380,0.8602088376779393
470,14400,0.8602088376779393
471,14420,0.8602088376779393
472,14440,0.8602356789537943
473,14460,0.8604112744226353
474,14480,0.8604112744226353
475,14500,0.8604112744226353
476,14520,0.8604112744226353
477,14540,0.8607690483931939
478,14560,0.8607690483931939
479,14580,0.8607690483931939
480,14600,0.8607690483931939
481,14620,0.862071869879828
482,14640,0.862071869879828
483,14660,0.8620748764133803
484,14680,0.862105866343441
485,14700,0.862273708020566
486,14720,0.8626843630117846
487,14740,0.8626915185140128
488,14760,0.8626915185140128
489,14780,0.8626915185140128
490,14800,0.862754923326087
491,14820,0.862754923326087
492,14840,0.8627776035775323
493,14860,0.8629831986242225
494,14880,0.8633198664647813
495,14900,0.8633575641375443
496,14920,0.8633575641375443
497,14940,0.8634105954009452
498,14960,0.8634105954009452
499,14980,0.8634848061768257
500,15000,0.8634848061768257
501,15020,0.8635013325361417
502,15040,0.8636203528578177
503,15060,0.8636850836853709
504,15080,0.8636850836853709
505,15100,0.8636850836853709
506,15120,0.8637200199365779
507,15140,0.8637200199365779
508,15160,0.8637200199365779
509,15180,0.8637242318769934
510,15200,0.8643101965926662
511,15220,0.8643101965926662
512,15240,0.8643272398358629
513,15260,0.8643272398358629
514,15280,0.864352214765849
515,15300,0.864352214765849
516,15320,0.864352214765849
517,15340,0.864352214765849
518,15360,0.8644498325471278
519,15380,0.8644498325471278
520,15400,0.8653406251059609
521,15420,0.8653406251059609
522,15440,0.8653406251059609
523,15460,0.8653406251059609
524,15480,0.8653527827038786
525,15500,0.8653527827038786
526,15520,0.8653529116437421
527,15540,0.8661142315590773
528,15560,0.8670536727851561
529,15580,0.8670536727851561
530,15600,0.8670536727851561
531,15620,0.8671015233790187
532,15640,0.8671015233790187
533,15660,0.8672606995487468
534,15680,0.8672606995487468
535,15700,0.8672606995487468
536,15720,0.8678441925549695
537,15740,0.8685800264113375
538,15760,0.8700650088332997
539,15780,0.8712379523985675
540,15800,0.871244669200275
541,15820,0.8712610119900684
542,15840,0.8717618437693699
543,15860,0.871841566486064
544,15880,0.8726636389245641
545,15900,0.8726636389245641
546,15920,0.8731448570517576
547,15940,0.8731448570517576
548,15960,0.8739530004039031
549,15980,0.874309135420785
550,16000,0.8743883033305301
551,16020,0.8743883033305301
552,16040,0.8743897075745747
553,16060,0.8743897075745747
554,16080,0.8744307267927688
555,16100,0.8744307270963686
556,16120,0.8744307270963686
557,16140,0.8745827773941646
558,16160,0.8750196088602796
559,16180,0.8750196088602796
560,16200,0.8750284526542083
561,16220,0.875039805952096
562,16240,0.8750475685570549
563,16260,0.8750760173700065
564,16280,0.8750760660459492
565,16300,0.8750802225238644
566,16320,0.8751470272130984
567,16340,0.8751934968119471
568,16360,0.8751997521615834
569,16380,0.8751997521615834
570,16400,0.8752937665597412
571,16420,0.8753937076725649
572,16440,0.8756721504072975
573,16460,0.8756721504072975
574,16480,0.8756759123190826
575,16500,0.8757267021425698
576,16520,0.8757267021425698
577,16540,0.875747758667026
578,16560,0.875747758667026
579,16580,0.875747758667026
580,16600,0.875747758667026
581,16620,0.8757674745807881
582,16640,0.8757674745807881
583,16660,0.87586689288287
584,16680,0.875962866607708
585,16700,0.8759667352017542
586,16720,0.8759667352017542
587,16740,0.8760364621949066
588,16760,0.8760364621949066
589,16780,0.8760364621949066
590,16800,0.8760364621949066
591,16820,0.8760364621949066
592,16840,0.8760366125235786
593,16860,0.8762772324335307
594,16880,0.8762772324335307
595,16900,0.8763104273986364
596,16920,0.8768888282328248
597,16940,0.8768888282328248
598,16960,0.8768888282328248
599,16980,0.8768888282328248
600,17000,0.8768888405318584
601,17020,0.8769140213106715
602,17040,0.8785913521041314
603,17060,0.8785913521041314
604,17080,0.8785913521041314
605,17100,0.8786183640095677
606,17120,0.8786183640095677
607,17140,0.8788481861512019
608,17160,0.879024531618205
609,17180,0.8790280467366298
610,17200,0.8863318197072927
611,17220,0.886341666777478
612,17240,0.886341666777478
613,17260,0.8863416718535333
614,17280,0.8863416718535333
615,17300,0.8865249935401955
616,17320,0.888069218846956
617,17340,0.888069218846956
618,17360,0.888069218846956
619,17380,0.8880729396102859
620,17400,0.888076968462545
621,17420,0.8881330334445943
622,17440,0.8888975890415314
623,17460,0.8889392127107598
624,17480,0.8889392127107598
625,17500,0.8889392127107598
626,17520,0.8893094253738651
627,17540,0.8895401381812686
628,17560,0.8895639649458622
629,17580,0.8896480033025624
630,17600,0.889785422763504
631,17620,0.889785422763504
632,17640,0.8900022612449597
633,17660,0.8900766814997649
634,17680,0.8903769825435396
635,17700,0.8909075136093771
636,17720,0.8909075136093771
637,17740,0.8909139326826836
638,17760,0.8909139326826836
639,17780,0.8909157378013003
640,17800,0.8909157378013003
641,17820,0.8909187705629742
642,17840,0.8914746275058674
643,17860,0.8914746275058674
644,17880,0.8914807657301598
645,17900,0.8914807657301598
646,17920,0.8914807657301598
647,17940,0.8914807657301598
648,17960,0.892001472871012
649,17980,0.8920015700325628
650,18000,0.8920098092731339
651,18020,0.892786864184989
652,18040,0.8927872413062281
653,18060,0.8928079020270796
654,18080,0.8928079020270796
655,18100,0.8928079020270796
656,18120,0.8931463757425462
657,18140,0.8932552201757936
658,18160,0.8932637880128027
659,18180,0.8932637880128027
660,18200,0.8932638915584257
661,18220,0.8932638915584257
662,18240,0.8932638915584257
663,18260,0.8932638915584257
664,18280,0.8932638915584257
665,18300,0.8932904290058817
666,18320,0.8935148772826483
667,18340,0.8936889638284795
668,18360,0.8937364363069009
669,18380,0.8937461027757663
670,18400,0.8940408757397176
671,18420,0.8943006486257855
672,18440,0.8944199484022107
673,18460,0.8944206076720336
674,18480,0.8944206076720336
675,18500,0.8944206076720336
676,18520,0.8944206076720336
677,18540,0.8944350403221231
678,18560,0.8946994266615763
679,18580,0.8946994266615763
680,18600,0.8949205447113285
681,18620,0.8949253807079859
682,18640,0.8949253807079859
683,18660,0.8949263620597422
684,18680,0.8949263620597422
685,18700,0.8949263620597422
686,18720,0.894940250683494
687,18740,0.894940250683494
688,18760,0.894940250683494
689,18780,0.894940250683494
690,18800,0.8955046586384728
691,18820,0.8955046586384728
692,18840,0.8955046586384728
693,18860,0.8956098240475634
694,18880,0.8957119614388898
695,18900,0.895887690487353
696,18920,0.8959213172140377
697,18940,0.8959213172140377
698,18960,0.8959213172140377
699,18980,0.8959213172140377
700,19000,0.8959213172140377
701,19020,0.8964836280695188
702,19040,0.8964836280695188
703,19060,0.8972369189261908
704,19080,0.8972369189261908
705,19100,0.8972373227106808
706,19120,0.8972373227106808
707,19140,0.8972373227106808
708,19160,0.8972373227106808
709,19180,0.8972839554521416
710,19200,0.897555259587491
711,19220,0.8980155963895865
712,19240,0.8980869262371419
713,19260,0.8980869262371419
714,19280,0.8980876267361777
715,19300,0.8985368426705207
716,19320,0.8987039615903474
717,19340,0.8994240202880737
718,19360,0.8994240202880737
719,19380,0.8994240202880737
720,19400,0.8995356138667423
721,19420,0.8995356138667423
722,19440,0.8995356138667423
723,19460,0.8996071008700479
724,19480,0.8996127518045638
725,19500,0.8996127518045638
726,19520,0.8996271192578673
727,19540,0.8996542268132649
728,19560,0.8996565936497158
729,19580,0.8996565936497158
730,19600,0.8996565936497158
731,19620,0.8996565936497158
732,19640,0.9003355182483289
733,19660,0.9003768321603606
734,19680,0.900456158784515
735,19700,0.900456158784515
736,19720,0.9004706747325681
737,19740,0.9007794062536024
738,19760,0.9010614251062363
739,19780,0.9010740938308726
740,19800,0.9010740938308726
741,19820,0.9010740938308726
742,19840,0.9012794089990037
743,19860,0.9012794089990037
744,19880,0.9018562267861548
745,19900,0.9018562267861548
746,19920,0.9018562267861548
747,19940,0.9018670285532274
748,19960,0.9018670285532274
749,19980,0.9018670285532274
750,20000,0.903609189672477
751,20020,0.9036105587934014
752,20040,0.9036617060631077
753,20060,0.9036617060631077
754,20080,0.9037157763673577
755,20100,0.9037157763673577
756,20120,0.9037157763673577
757,20140,0.9037157763673577
758,20160,0.9038626242147964
759,20180,0.9040804209557147
760,20200,0.9040816662400045
761,20220,0.904217804378538
762,20240,0.904217804378538
763,20260,0.904217804378538
764,20280,0.9046091738055339
765,20300,0.9046091738055339
766,20320,0.9046952552065799
767,20340,0.9047827482317673
768,20360,0.9047827482317673
769,20380,0.9047827482317673
770,20400,0.9047827482317673
771,20420,0.9047840760443101
772,20440,0.9071705225226478
773,20460,0.9084272197118436
774,20480,0.9088380512054196
775,20500,0.9088554138157078
776,20520,0.9088669460802016
777,20540,0.9088797854072456
778,20560,0.9088797854072456
779,20580,0.9088797854072456
780,20600,0.9089087350613354
781,20620,0.9089087350613354
782,20640,0.9090324384781268
783,20660,0.9101000129674857
784,20680,0.9101000129674857
785,20700,0.9101000129674857
786,20720,0.9101000129674857
787,20740,0.9101923498114279
788,20760,0.9102203409298715
789,20780,0.9102429768342191
790,20800,0.9102429768342191
791,20820,0.9103329881544995
792,20840,0.9103329881544995
793,20860,0.9103364403865384
794,20880,0.9103549924202696
795,20900,0.9104739105081815
796,20920,0.9104739105081815
797,20940,0.9104739105081815
798,20960,0.9104739105081815
799,20980,0.9105389987857055
800,21000,0.9107375732300473
801,21020,0.9107375732300473
802,21040,0.9108140854704435
803,21060,0.91081905194085
804,21080,0.9108230311325259
805,21100,0.9108230311325259
806,21120,0.9108230311325259
807,21140,0.9108613558382569
808,21160,0.9108613558382569
809,21180,0.9108613558382569
810,21200,0.9108613558382569
811,21220,0.9108613558382569
812,21240,0.9108613558382569
813,21260,0.9114913345935605
814,21280,0.9114913345935605
815,21300,0.9116349720513082
816,21320,0.9116355170001256
817,21340,0.9117567898550097
818,21360,0.9117627758586331
819,21380,0.9117627758586331
820,21400,0.9117627758586331
821,21420,0.9117627758586331
822,21440,0.9119589800830485
823,21460,0.9128184374943568
824,21480,0.9128194002963431
825,21500,0.9128194002963431
826,21520,0.9128585387545828
827,21540,0.9128585387545828
828,21560,0.9128585387545828
829,21580,0.9129481505473322
830,21600,0.912963521775723
831,21620,0.9132580819977159
832,21640,0.9132580819977159
833,21660,0.9132653823435295
834,21680,0.9133153405364647
835,21700,0.9138121806701719
836,21720,0.9138421517900875
837,21740,0.9138890674361423
838,21760,0.9139204727549489
839,21780,0.9139275453126808
840,21800,0.913932335241879
841,21820,0.9139693386952767
842,21840,0.9140952790559261
843,21860,0.9140952790559261
844,21880,0.9141010876938888
845,21900,0.9143678775607558
846,21920,0.9147315437665644
847,21940,0.9147840775134092
848,21960,0.9149983997311403
849,21980,0.9149990917043991
850,22000,0.9149990917043991
851,22020,0.9149990917043991
852,22040,0.9149990917043991
853,22060,0.9149994244642418
854,22080,0.9151774435760832
855,22100,0.9151774435760832
856,22120,0.9151914418246595
857,22140,0.9151914418246595
858,22160,0.9153002624652751
859,22180,0.9153760706427692
860,22200,0.9153760706427692
861,22220,0.9153760706427692
862,22240,0.9153760706427692
863,22260,0.9153760706427692
864,22280,0.9156997512521603
865,22300,0.9156997512521603
866,22320,0.9157070406998142
867,22340,0.9157973631732423
868,22360,0.9157973631732423
869,22380,0.9160033048156544
870,22400,0.9160034186033825
871,22420,0.9160672971263444
872,22440,0.9160714565124828
873,22460,0.9170042101861906
874,22480,0.9170042101861906
875,22500,0.9170384748337095
876,22520,0.9170384748337095
877,22540,0.9170384748337095
878,22560,0.9170929390113207
879,22580,0.9171800196400031
880,22600,0.9172953500269732
881,22620,0.9172999059095029
882,22640,0.9172999059095029
883,22660,0.9173028583161946
884,22680,0.9183307127656802
885,22700,0.9183307127656802
886,22720,0.9183307127656802
887,22740,0.9183765894098227
888,22760,0.9183793924251474
889,22780,0.9183812848962394
890,22800,0.9183812848962394
891,22820,0.9183812848962394
892,22840,0.9183876539567767
893,22860,0.9184278875004358
894,22880,0.9265498247727461
895,22900,0.9265646319208973
896,22920,0.9265646319208973
897,22940,0.9265885975029688
898,22960,0.9265885975029688
899,22980,0.9268539740296435
900,23000,0.9270124014094132
901,23020,0.9270228235171134
902,23040,0.9270313269653635
903,23060,0.9270313269653635
904,23080,0.9270313269653635
905,23100,0.9270313370799751
906,23120,0.9270313370799751
907,23140,0.9273376684428477
908,23160,0.9273514331273512
909,23180,0.927356900691961
910,23200,0.9274054258120775
911,23220,0.9274054258120775
912,23240,0.9274252756658333
913,23260,0.9274919823210902
914,23280,0.9275069782311681
915,23300,0.9275627885345021
916,23320,0.9275659813736685
917,23340,0.9275872638313734
918,23360,0.9275872638313734
919,23380,0.9275872638313734
920,23400,0.9276276447128833
921,23420,0.9276680583771348
922,23440,0.9276698774859431
923,23460,0.9276702746329651
924,23480,0.9277459055994111
925,23500,0.9277524647875073
926,23520,0.9277632862396827
927,23540,0.9277711756688143
928,23560,0.9280037383459289
929,23580,0.9280217943388582
930,23600,0.9280217943388582
931,23620,0.9280286164564939
932,23640,0.9280286164564939
933,23660,0.9280286164564939
934,23680,0.9287129321658738
935,23700,0.9287129321658738
936,23720,0.9287130195118686
937,23740,0.9287178174508034
938,23760,0.9287178174508034
939,23780,0.9292956623661949
940,23800,0.9294013603121108
941,23820,0.9294013603121108
942,23840,0.9295387035254973
943,23860,0.9295452560929144
944,23880,0.9295467088091839
945,23900,0.9295656965663709
946,23920,0.9295689911396506
947,23940,0.9296658207874307
948,23960,0.9297552093428472
949,23980,0.9297552093428472
950,24000,0.9297552812551024
951,24020,0.9297587405340457
952,24040,0.9297587405340457
953,24060,0.9297589830435058
954,24080,0.9298302390253543
955,24100,0.9298349902483463
956,24120,0.9298477932635492
957,24140,0.9298693507700548
958,24160,0.9298768321184334
959,24180,0.9300622560633113
960,24200,0.9300771220695984
961,24220,0.9300815540307287
962,24240,0.9300815540307287
963,24260,0.9300967464202478
964,24280,0.9300995232902991
965,24300,0.9300995232902991
966,24320,0.9301218644460036
967,24340,0.9308421138678273
968,24360,0.9312162256035081
969,24380,0.9313069399878249
970,24400,0.9313069399878249
971,24420,0.9315415732143779
972,24440,0.9315415732143779
973,24460,0.9315433679427354
974,24480,0.9316466449857551
975,24500,0.9316466449857551
976,24520,0.9316483705586469
977,24540,0.9316483705586469
978,24560,0.9316483705586469
979,24580,0.9316483705586469
980,24600,0.9318661684820183
981,24620,0.9330270924965299
982,24640,0.9330724934646245
983,24660,0.9331270721888357
984,24680,0.9334169270692744
985,24700,0.933428394384589
986,24720,0.9341422607608826
987,24740,0.9341422607608826
988,24760,0.9341431942243775
989,24780,0.9343567709182746
990,24800,0.9343690509208628
991,24820,0.9343891697490517
992,24840,0.9344158777080802
993,24860,0.9344339831029567
994,24880,0.9344339831029567
995,24900,0.9344341321218416
996,24920,0.9344619187878389
997,24940,0.9344751866274771
998,24960,0.9344852439826371
999,24980,0.934503914423523
1000,25000,0.934503914423523
1001,25020,0.9356498635339906
1002,25040,0.9356502206179448
1003,25060,0.9357193782083666
1004,25080,0.9357194763063893
