scenario,ambition_grassland,ambition_organic,ambition_peatland_lo,ambition_peatland_up,ambition_silvoa,ambition_silvop,ambition_woodland,ambition_woodpa,gwp_rel,food_rel,birds_rel
491,0.27644094537450076,0.23168181317515896,0.1802677910309285,0.8285508584231138,0.0036919491175341963,0.17948795207049922,0.1189778305035692,0.5005823444649402,-0.10803997144564224,0.5815683377076143,1.0449592583519125
492,0.5003438436333326,0.4432514723940279,0.565645967843011,0.2579152258113026,0.3036012080577651,0.043445128156109195,0.10121319522346502,0.07661885228549446,0.13021180006010552,0.4274479164335985,1.0626677201119283
493,0.06944126311509041,0.24192445860077952,0.6863600206561387,0.3251040983013809,0.10787571328995611,0.32435752377320115,0.17489290974003766,0.0643070298891535,0.11161666178349693,0.852142329692615,1.0865826810752812
494,0.08477063741548135,0.15863238686829526,0.5449016792699695,0.02352972817607224,0.11442354866886528,0.02124901747930218,0.08552345217204735,0.2240322313712089,0.4800642044616859,0.8747330824542261,1.048166024118305
495,0.19867182970386066,0.189931600283987,0.23930162377655506,0.9092313668224961,0.16842470407820823,0.11473915145771174,0.11984334743938568,0.4402134510183516,0.004616891913388549,0.6903220187544331,1.0384247803272046
496,0.26495226565357605,0.6574018141217687,0.5292534998152405,0.41484844754450023,0.2254067546522988,0.3058366194678779,0.054927887074054736,0.0019654737164896603,0.3372194169949792,0.6162602579116738,1.0713306506051787
497,0.22915578022058603,0.016373802327475654,0.007755061378702521,0.7150461338460445,0.05162686868774165,0.572080925159914,0.026840531938573484,0.319904222081929,0.331381705550103,0.8162388512791331,1.0125593483519835
498,0.023449441664811676,0.2236739029907463,0.24361381400376558,0.8263384336605668,0.5212114527481441,0.033837675827586323,0.12965197310702112,0.1295093464137161,0.3284826674067342,0.8157261270883566,1.0231189968591134
499,0.14616960471970847,0.4196325895664054,0.3909096836578101,0.8141838992014527,0.04299514685039893,0.15355944109060568,0.19540528655977682,0.002123045088990556,0.11166822110181647,0.7485422867052401,1.085193478686288
500,0.08519681347482987,0.06956613004565688,0.1005621359217912,0.993886458221823,0.06031367677441764,0.1286166064114463,0.1342098088938064,0.053427032679954085,0.4046623304207305,0.9117727796123649,1.0277667115741758
501,0.03362453333642457,0.003969217524629065,0.03245699009858072,0.8366667139343917,0.20473667314846325,0.2771928596465688,0.1597894110516474,0.11954500649433232,0.2777692632149739,0.8863495070865437,1.0288005049021725
502,0.07624051716241499,0.07033371083257248,0.5532731374260038,0.7720698700286448,0.17943760900455666,0.021655192904758206,0.024103547425233053,0.15628754971456266,0.6399361127742313,0.8945765510251723,1.0264132570053703
503,0.05112412923065929,0.3140338688955879,0.04383682552725077,0.6323847870808095,3.6285981732774063e-4,0.33373931829381376,0.017712978538263292,0.02306356373329073,0.7310243306059488,0.902754268528446,1.0143012573957186
504,0.11394917905533858,0.13319589921981037,0.472308756550774,0.9516064133495092,0.17295061833619832,0.16308955804842312,0.08248916220001658,0.006685991348938449,0.4910823366872233,0.8855655503726256,1.0410310819392352
505,0.6121976437308042,0.06797958628162462,0.0779801371973008,0.333100302843377,0.027573644826267896,0.09805758635394851,0.0060470885372286174,0.2512960763660078,0.3164824189233463,0.47197951812088257,0.9929697186921104
506,0.009121054081695657,0.20322316030509271,0.39338890463113785,0.3673364561982453,0.08652405275251164,0.033318729094557936,7.817899190670483e-4,0.4735045941693855,0.5854613592742397,0.900662295499648,1.0161221201837909
507,0.07093981455565436,0.07321020166869555,0.3672385208774358,0.5059386361390351,0.1486683579854693,0.42972615956827803,0.21722824542242575,0.3593917592966629,-0.1678403198755535,0.8322181151207122,1.0593484391198895
508,0.04445738963692152,0.21548997857918828,0.3532082927413285,0.8699495741166174,0.14927493369380032,0.012973851916173005,0.3663581950074871,0.22327433198358976,-0.47251156611349354,0.7400810694699226,1.0912592694528032
509,0.06125585088566805,0.3597403655318799,0.5821161717176437,0.9606850817799568,1.2568643473521006e-4,0.10213885150098716,0.09502458757667118,0.21124350322895105,0.34005636611488754,0.8434606094517523,1.0590601804418978
510,0.18663537395837754,0.0015538931408297593,0.7804977828636765,0.03970186738297343,0.12776369467126406,0.13161959830871625,0.20481924574142782,0.01406033107515977,0.09602228603942571,0.78492567854058,1.0952055634625089
511,0.05213457609115393,0.14243489088355518,0.3583315091673285,0.28851428371854126,0.06471438948119196,0.27495464198072633,0.4198788421119483,0.1124725165163803,-0.5574216753908074,0.7469711660241918,1.1001538016444614
512,0.06466364852358308,0.15120938654103186,0.5944433945696801,0.4730379469692709,0.45372037905644996,0.28227906558391685,0.08181399917732116,0.44747396723839505,0.09924922019664681,0.8020656672278725,1.0386809053747457
513,0.32356723599885595,0.4704233810209082,0.7580223043914884,0.20480465283617377,0.0014486680753228057,0.06136424244219522,0.05866588122879143,0.45209225750842086,0.09417412231599966,0.45693577572283,1.0766056840428455
514,0.19227072961471248,0.05152779792456948,0.432370581664145,0.9259385399054736,0.033292886831933266,0.2233545192721869,0.01580950158731998,0.03666289422757766,0.6621518761593184,0.891712705703524,1.0249955284850045
515,0.022364009049087096,0.36326385967455255,0.19189995736815035,0.7678558074403554,0.04595878861148651,0.20099674050315974,0.2643574812178089,0.37646714090340994,-0.2797370699729406,0.7485334252870205,1.0729970423850346
516,0.16040594890035323,0.056565047258118326,0.10197641863487661,0.5390975559130311,0.07814630328675572,0.011753940994811626,0.05373487266997809,0.09894257765745036,0.6382054720065378,0.8945261957467553,1.0143697031550787
517,0.1376556559111003,0.1585323452051395,0.882258006837219,0.17263029306195676,0.23317904131917705,0.022736790309957705,0.054901145840820155,0.004929868761682087,0.5569793186467693,0.8515512271128836,1.0653772256270355
518,0.448161031779436,0.23370390348916475,0.5600443913135678,0.367120144655928,0.3878072030084846,0.38820950512308916,0.02171767634918602,0.14832731878744868,0.23477232671528714,0.5936567778532751,1.0299700924497823
519,0.20375395650262207,0.1167028960407062,0.9497281890362501,0.7779286017175764,0.12963408217228423,0.3596364791148335,0.04412906343556591,0.5154296884628069,2.3376469737856293e-4,0.6980493607310818,1.0625396891209755
520,0.10658947722522165,0.007523533923342793,0.586707315640524,0.9892387809231877,0.5057173339816736,0.0585543400703512,0.016645934795757964,0.0756718918622313,0.5989133815646757,0.8165322958732683,1.014711147389307
521,0.02194386509484507,0.3018753359532558,0.8914461769163609,0.5398947068024427,0.07702134060040246,0.10488386196007277,0.10252762039362356,0.7643794883959883,-0.1594150884234087,0.7758615851520806,1.0791557148973097
523,0.0822895998473784,0.19515184575196137,0.16502150264568627,0.22893692273646593,0.2233442568515573,0.2602878201401653,0.13020221884915517,0.38040014970830266,0.11494041516053534,0.8396261781532259,1.0351945956939554
524,0.04945162406659889,0.009153346207335591,0.021608494687825445,0.7958611135836691,0.24202644774511703,0.2013290918869609,0.037983354142207874,0.09565437218669336,0.6843676610110894,0.8985392705778458,0.9994652700093024
525,0.5704658307929393,0.055526962112651894,0.28081094450317323,0.8982276553288102,0.08047742726720605,0.05687345325271284,0.173707402890518,0.32398055168182105,-0.31019593199085504,0.32564523028167336,1.02949857922953
526,0.42078262534785293,0.17168493901420573,0.37525070318952203,0.38950518192723393,0.19830209308024227,0.24799664101833824,0.119788436009874,0.4047809255026522,-0.14827301097318385,0.4756630261852211,1.0369252226022803
527,0.6925902828923776,0.0021144260352137295,0.4307692802976817,0.7875262356828898,0.24733080654727121,0.082036630290527,0.21724893588593866,0.028751001252027925,-0.35351026352542697,0.2151428195052102,1.0207351065874852
528,0.006484107908983738,0.138782242759181,0.3186172666028142,0.09749916638247669,0.004993929142764245,0.5293114912584291,0.06833011618023337,0.11567717952677321,0.5808052677393963,0.9357927348868041,1.0306497445626197
529,0.002215811958487394,0.05919075183470217,0.6629487876780331,0.39507987000979483,0.05741725327481745,0.10852530614458822,0.20275715985096024,0.11282522644462159,0.1761072544504105,0.8829282396048156,1.0787494047517432
530,0.029915980862354398,0.0016607597191072325,0.15160947595722973,0.9235437861643732,0.26534016907420555,0.18100530508402973,0.276593007921919,0.08053203919742616,-0.06831359059924134,0.8096522066533425,1.0508289701040614
531,1.3253408475052912e-4,0.03127001658165542,0.32387169008143246,0.20475680753588676,0.044261405205366165,0.03276790452967351,0.02669513929558753,0.33122887671801643,0.6990576302786818,0.9385225745248686,1.010568308968074
532,0.06501749419825868,0.5365449174648418,0.26129986229352653,0.7331539618317038,0.045909699459947405,0.05159872680544003,0.0674338159085854,0.2324612042190524,0.4668896638813753,0.7969541636021564,1.040735813253945
533,0.1325737473621128,0.09151733624352273,0.7442813327070326,0.9003946022130549,0.24317638394287652,0.06963786539423679,0.09130987513877117,0.06542738490522312,0.3727152165204984,0.8457812895771986,1.0590850330266113
534,0.2585371552550214,0.012014977002900556,0.05474339099600911,0.3343858632724732,0.04992529798951658,0,0.2912800488993635,0.6351761550287597,-0.6469486143007882,0.5560627396621258,1.0545312500241333
535,0.30690963842488805,0.48106913701209597,0.5454422300681472,0.0035108167212456465,0.12000111504542313,0.46913754358799464,0.11890727343204137,0.018175588308381965,0.11703712989975089,0.619041660232809,1.084263944793005
536,0.3259464528553417,0.6039328086937309,0.9664253988303244,0.7007316395174712,0.2030339653451679,0.0024702072658471983,0.006113741303455131,0.21885853812292722,0.29883059480936575,0.5318063144795364,1.0777156414151032
537,0.14600370849526537,0.08543729269294482,0.7214663231279701,0.8546010302379727,0.007139589878261865,0.05295124115895225,0.11435247624749653,0.5376103763142427,-0.018238933750551304,0.7704490117749693,1.0652727592519597
538,0.3012014692498628,0.04868524213749557,0.7541196616366506,0.7116999367717654,0.1662274027218081,0,0.6082008039886164,0.3586917764551408,-1.6475650918282723,0.18085018508286493,1.0882759142277623
539,0.32105507994806454,0.03405890778194697,0.264104634989053,0.6297190259210765,0.22828264362515124,0.004292101538456739,0.08912102325236784,0.3222886372264575,0.19096122296149953,0.6620096973576843,1.0257844360024708
540,0.48228670025079173,0.36674905707769523,0.5698132091201842,0.5803156569600105,0.33836356839747417,0.052648165215842625,0.04257425536372291,0.25266061112976756,0.15922358135105405,0.4531463962920404,1.0359872624808997
541,0.01925198139979097,0.3373259288630684,0.3666882396209985,0.7716255001723766,0.2769705558173218,0.24838680822435158,0.07387717497217365,0.17099439369954067,0.40151904906340935,0.8724449379360686,1.0309437874375675
542,0.14217373336788547,0.41072775137619955,0.24081469839438796,0.4650704150553792,0.15132589189222698,0.09141072629315547,0.12740837389101703,0.03180619256676726,0.3659944300974276,0.8017907363988092,1.0555912474432674
544,0.14701338089601437,0.4247580168791416,0.9377973396331072,0.3354939559940249,0.18686614475137175,0.22744681577293024,0.319652184157447,0.07818380986127596,-0.5102054582768514,0.6284763087362151,1.142291888641488
545,0.020795537156272664,0.3763236813487035,0.4566639189142734,0.1699907372239977,0.025521126866129364,0.017856607931582197,0.26828586571674534,0.2964123587360371,-0.14044937927168152,0.7536224735460665,1.0925880284181324
546,0.0012856041028061664,0.025081145924197815,0.1516421048436314,0.3681257856078446,0.1091714331164236,8.971483348843287e-4,0.2221882536099354,0.31189885190509065,0.09787807892576438,0.8694937042461013,1.0452658178812992
547,0.09031789580524457,0.0150564282630262,0.5341545371338725,0.6377495061606169,0.18126755366833078,0.10804630589901164,0.019322754769863285,0.31100422854268606,0.5315573653625996,0.8724510580919557,1.0261942797310353
548,0.045461557672647326,0.5193173716689132,0.9887019121088088,0.5133383860811591,0.15267162333256304,0.06774679360146744,0.1900238872959516,0.2297636948769653,-0.0921484559828403,0.7233528429526896,1.1210069798798985
549,0.3480733296636798,0.06837843044428307,0.47054164903238416,0.018076816340908408,0.013489729385660773,0.07293995698299004,0.5362972819720928,0.17199763307361288,-1.138013976562864,0.3373134983848638,1.1153724421435074
550,0.28029151184773027,0.01363336611016573,0.23106911359354854,0.9160443525761366,0.1915810113621269,0.004829373880195026,0.4275973299631709,0.18531726968412932,-0.8265336108885367,0.5034303476607886,1.08636132308806
552,0.004956464947704684,0.39371793291621765,0.980194095056504,0.38840380986221135,0.007112299628006971,0.04332133413877984,0.2252695232842399,0.42047323976636547,-0.2600223126229469,0.7289533574952857,1.1235345927179619
553,0.03526827673984915,0.47980070869724245,0.5501156414393336,0.694112217053771,0.1636051903887482,0.06301399352135172,0.23008318564189248,0.4981043319640747,-0.3398224603342781,0.6798847278240234,1.091230933502959
554,0.2749027940560394,0.6312026758835588,0.9487338254693896,0.35018360055983067,0.0010404073909942796,0.2463086288137236,0.12315371891464988,0.09213792087991088,0.04016415654461579,0.5313549235568595,1.1210673570492222
555,0.49526385370415105,0.137638283684954,0.9342497265897691,0.8059141645208001,0.027923020244969884,4.7737476490377864e-4,0.1695802859613162,0.053651478299130965,-0.09445356956306948,0.5028598571704903,1.0928213935968245
556,0.2904083389286399,0.0786366956103195,0.8101919477339834,0.9584326972253621,0.19927959542496543,0.5164594532319117,0.13612413523261466,0.07254674418475196,-0.017242103316017835,0.7246219866266747,1.0751016605127868
557,0.13474409630019038,0.13335164011075654,0.8956220829859376,0.8088802581187338,0.40141946560738423,0.021508695361849312,0.02783204094764638,0.07486096869227311,0.4929352134515801,0.8127402455893641,1.0514264578259271
558,0.021863683464455073,0.32507094780797835,0.9411191137041897,0.7078621068503708,0.05404517609305652,0.14280618356839953,0.12408744907817545,0.2953038255666029,0.09610177078790587,0.8243232783303436,1.0929648590534582
559,0.009049113053997635,0.2796999966687331,0.802012781612575,0.14360278937965631,0.05356020720053253,0.3148315131324743,0.04540243429139652,0.09133915202376515,0.5484114544612645,0.8906256776211472,1.0595368832588306
560,0.1661906066185793,0.10903540769210884,0.40039122058078647,0.41620156541466713,0.06620981152433959,0.4058155651270383,0.27486087963613764,1.5662729545343242e-4,-0.14853370259054988,0.7877156487624419,1.0883142000333508
561,0.6600687031369135,0.14904648224438632,0.21881555230356753,0.45424296823330224,0.1869547142082836,0.2118443917002107,0.04518265106259603,0.07622284537381765,0.20094505026840134,0.43033505738628475,1.0040777818720403
562,0.07876479841804081,0.15490504415477052,0.9907579838763922,0.3540036079939455,0.015557940228534288,5.823315294177182e-5,0.5662172891621393,0.022958262748060655,-1.083389443738632,0.581940361917787,1.173752451324424
564,0.036740971192439756,0.3624743724132467,0.7375398955773562,0.6687364976387471,0.13164579643581942,0.27341512837408455,0.18828807135284126,0.24732130607822575,-0.09940645845159629,0.7916566564291124,1.0934337058398942
565,0.026010857501929704,0.002866121992028625,0.3818378234282136,0.6754030424635857,0.18681285353371224,0.0865854114986071,0.04722133174667211,0.5403671892152948,0.3466506672413547,0.8925740252911362,1.0164980617624235
566,0.07185866644822635,0.2691444488358722,0.3960061010438949,0.18538885773159564,0.7741607828380682,0.30374267598746346,4.109348885999957e-4,0.02647926855439114,0.5965365981803181,0.7518046806630649,1.0053411738818063
567,0.06612823206932869,0.1562351558119926,0.6675730317365378,0.6050926740281284,0.026407041233474367,0.15633708757590997,0.42953003487211333,0.35626668108176807,-0.8673190041569834,0.6958623236276669,1.1230933768741946
568,0.3349831391072774,0.03568180457671357,0.5379251113627106,0.0018105129711329937,0.13620441737099287,0.1755917915885033,0.4647412946473966,0.035121256716024035,-0.8377885917352,0.45522284570979893,1.1127793042710603
569,0.44511166190096796,0.039675170415351575,0.8392353968229145,0.0064631549175828695,0.02597169686511673,0.08921615366217883,0.013864022053841706,0.034464234190474084,0.526617786699527,0.7053497262036047,1.046302549383457
571,0.07612832448291228,0.00785962798870386,0.6180353658273816,0.792324380017817,0.7181224639453374,0.5232688823274811,0.005277083684596319,0.0713722566472248,0.4653016355086863,0.765707639920058,1.0151978904160064
572,0.20434950260232929,0.14871608886887291,0.3642215132713318,0.1870149460155517,0.008075290851126035,0.2218148793205388,0.09924304200108987,0.16128735709282288,0.3702045318084989,0.8183578154766534,1.0498813503133597
573,0.3210620235442736,0.011976805282305865,0.4853955323342234,0.769257772481069,0.005103223384511719,0.12790224983310883,0.05145622489349954,0.11522222710292075,0.47051229390394567,0.8011591716072501,1.0357149261742256
574,0.3590185749071496,0.2022875832518548,0.755006086314097,0.8514610631391406,0.13141864610982842,0.3876518398289283,0.12584297006922365,0.018196734800822133,0.03056365317354628,0.6632246886821701,1.0800412335639111
575,0.36676090337895323,0.02974442413600395,0.8782832904253155,0.090386823983863,0.3946685947553698,0.0035689319647991408,0.028251062951919894,0.09449916226437476,0.4271600106993433,0.6712386789652186,1.045269131257933
576,0.340347875073485,0.23172742374048505,0.8905527445022017,0.4975585555657746,0.3025105714765355,0.1269737601867445,0.15615107846510795,0.39365958230330067,-0.3177694251688187,0.4852037486688156,1.0751171497913494
577,0.31888555038712946,0.3722026455350678,0.384471220895648,0.9679712064098567,0.22816395551539276,0.10229690812373814,0.4347625784401508,0.08916002302021139,-0.9060087686639996,0.364052238181345,1.1127192776154966
578,0.6634266457161355,0.08200700212254335,0.8831744671333581,0.1962064430117607,0.03740712325982651,0.025867360443780896,0.05277374068590549,0.6115676408879702,-0.2376229219962211,0.07881513956929984,0.9970002336845559
579,0.21572625968562772,0.5486811624718981,0.8108025742694736,0.9724275527987629,0.09369009288787761,0.25905802294085845,0.3334288405820981,0.01810729444923682,-0.6058747084015057,0.49371470688213076,1.1472805925918637
580,0.08143139051186124,0.19336962008069855,0.5768453655764461,0.32227345020510256,8.79298261880703e-5,0.16957845895773185,0.7062858232854786,0.02096863977166632,-1.4967636474663846,0.4654410870987148,1.145326563247222
581,0.47822774593490663,0.004338122615450697,0.16245888778939843,0.22434069402515897,0.004613972447478806,0.06969765882741341,0.09281340362870635,0.1149580540978095,0.30890879165847085,0.6408908938849532,1.0282452591801186
582,0.4402359204703694,0.5121769129604631,0.16225524619221687,0.8959118656348437,0.18725005305668263,0.05659148570165552,0.10175723319048588,0.00474997828307736,0.18882010724545517,0.49321589360471163,1.0516345048308884
583,0.06939642889330665,0.5899536202033447,0.04214935679920018,0.6343071947339922,0.23322056903906963,0.5078447225254529,0.12939176366340208,0.14820199709122914,0.07062647758441538,0.7584940722264577,1.0484907644581014
584,0.04627380933779945,0.39381291586308576,0.9096894285175949,0.5783819081261754,0.023512611766482398,0.08024503782484757,0.46184718163397065,0.3509143015687865,-1.0441210425978211,0.5424994275181159,1.1600475065059381
585,0.24254786618532517,0.47602372872764304,0.40813420386984944,0.4995205409359187,0.009133931888988542,0.29444033377597123,0.07236721383456007,0.08520628817751907,0.359276918630776,0.7092583489555055,1.0622171841990093
586,0.018644480157491632,0.7204778477069393,0.49776673782616854,0.3909468436613679,0.048773510620878736,0.13146718387943193,0.2617632398555124,0.026598865926144757,-0.05677091247961003,0.65469979043957,1.1126602566504797
587,0.456788044815676,0.05623976842458284,0.49125815741717815,0.5309153529815376,0.10562775471748365,0.1709751227767596,0.2553917727548265,0.27118202790128354,-0.4565515029863096,0.4081606944831158,1.0684254885846456
588,0.24823629769757358,0.0051391165043107815,0.5687502312939614,0.8313522296957672,0.1510815179532835,0.032392124038582805,0.003798746814771763,0.009949828747913938,0.6768178481434828,0.8358881152224984,1.0270559580008942
589,0.11700877431188669,0.3030313362141354,0.1495295399799943,0.6127646234817803,0.7806539658672665,0.47426391851032024,0.1344422776250023,0.39851123698293,-0.2123183461315829,0.6577226498441877,1.0050132810935266
590,0.2701628538641288,0.3527351799450365,0.7046524030156434,0.416899687377736,0.4348792446301802,0.18372451921588925,0.47953153633850953,0.14711862742017456,-1.1618254935296857,0.34687125900584004,1.1064217914985912
591,0.3496521615497377,0.018488663863796072,0.7358424032572657,0.016682629939168688,0.19641205879275062,0.09205043090515332,0.2047390199831446,0.1744757112387958,-0.11996454180134322,0.5916622467101029,1.081757125135352
592,0.19472539244067627,0.0321895356273941,0.3374158095102757,0.6354198902845383,0.05377183863219938,0.44914744357496056,0.018937740611562618,0.005513203009444595,0.647607832870201,0.8920111232868295,1.027537079358305
593,0.17288619595677,0.4483311768110089,0.5766107011586428,0.21407606196589768,0.38552529468463315,0.16298322318907477,0.014515060525463934,0.7074527738962457,0.03185248759921686,0.5945113249226048,1.0375547670508682
594,0.09602722723549299,0.2094395891453139,0.23700648895464838,0.1412264364771545,0.09666984136450839,0,0.2930861411662666,0.6331896087770044,-0.5239945133741593,0.7064239074869109,1.0714356055718472
595,0.16701453488152684,0.12773285609509089,0.4072784520685673,0.3012170381844044,0.045863564024129985,0.05008876843686075,0.11133845400159573,0.11026766682331017,0.446878415518439,0.853176505122072,1.0502372549118633
596,0.0217539950212895,0.03707429948931155,0.396663517691195,0.9464055164717138,0.40438953489609886,0.3137190073280766,0.11411250983972085,0.05888843410469584,0.36412400978351944,0.8499046814670356,1.0273809738858808
597,0.1705576668684704,0.6834905555740965,0.16776630142703652,0.8924927385523915,0.38339741064010824,0.008731326452140076,0.19858196649184187,0.13071214613579543,-0.059019266294086985,0.5856992614921165,1.0711000243773154
598,0.22246476063041523,0.5409668574055803,0.2637579836882651,0.6174673286732286,0.2479505524363291,0.08524495459651066,0.11900211243187886,0.4689619554354712,-0.0818219514427276,0.5040367461473741,1.0563171597069074
599,0.6518606271787646,0.26192721866802704,0.7684398319106549,0.09816074557602406,0.22113015064839409,0.14810273028658735,7.619287767372494e-4,0.30491003397617583,0.11008642938607101,0.2725766539908794,1.0174793889895049
600,0.004409698938180351,0.03983642901326626,0.42349913669750094,0.25996770686469967,0.5842827592607684,0.06426142036125736,0.1638191098515349,0.16770010163422172,0.22327336057909059,0.7926545745321765,1.0310072986194863
601,0.1418491795086327,0.022112708538287028,0.4265060529578477,0.8575133716221899,0.19179443857728878,0.06989965408880727,0.06709210981188861,0.4987151341503751,0.2079421817575403,0.7940534040015269,1.0276232110419794
602,0.49701331174579333,0.14071291721640536,0.9226642260327935,0.2607872155494988,0.06823688276167442,0.2772135212094391,0.04327006573026086,0.2899968742917352,0.07760739503804835,0.4913365156795325,1.0550562470668832
603,0.05869237891910864,0.06320813351429896,0.5690938232000917,0.05585928750224411,0.2466378785762064,0.0822809838027902,0.10873687904948748,0.4386622005696437,0.2022893390078679,0.8565769501911369,1.0472436624577601
604,0.19275156791072662,0.18394576234037166,0.7107086046598852,0.17693184735253453,0.3896380419632258,0.02460595147800245,0.22381625620997067,0.12954447537182176,-0.1010556708995656,0.6853321895026144,1.0862266175829665
605,0.13121214929104105,0.16841177541589386,0.16203718446195126,0.6982404428999871,0.54370740229927506,0.4989059712806078,0.003438288477258501,0.2209003171257533,0.39681207565783266,0.7839819790377213,1.0010211742506063
606,0.27667828547639667,0.026393311089080305,0.6751944804564118,0.08875990496017039,0.13213903678650601,0.37016406723234374,0.3327408566793711,0.013086015219215178,-0.43908097443281063,0.6332826958301517,1.109850731532249
607,0.05250142576384573,0.19206906530373552,0.32896448276005685,0.9030262038577348,0.09649488825187671,0.500273608986538,0.01758846691258921,0.2129743003273889,0.5066143402865454,0.8993588083286969,1.021494020974051
609,0.06904249654692472,0.14935600281712313,0.8808689867146313,0.5650623035617173,0.10770217466508075,0.06259568096386642,0.607216136955011,0.20961483373841505,-1.3850590099135507,0.5230491996223523,1.148949679836954
610,0.2513912932100657,0.09183728284116048,0.47360816574655473,0.9902799336705357,0.011370382321853438,0.3410968029435797,0.40435041327993376,0.026025075360766564,-0.6829445610714794,0.6130507367383428,1.1126160173017532
611,0.004393461245544095,0.1799595459791186,0.39195950026623905,0.37210504384711385,0.1728574397546218,0.3530874117267144,0.03421400152262089,0.43416606191561496,0.4036866279577995,0.8923978337849406,1.0227225135918303
612,0.2687867336029666,0.46768262181832193,0.27668906352482736,0.604664352722466,0.04379204559701891,0.14485753768448908,0.37776399352972106,0.08688899192149765,-0.6335000500703784,0.4374892863193027,1.12360608385893
613,0.10181035135186446,0.30256745953497033,0.4906019074842334,0.3248136513866484,0.4749990262818631,0.18655960921767847,0.16396170286053888,0.19443541729246105,0.03598366219035643,0.7537231765199623,1.0575115672900892
614,0.07988857746280986,0.18599060161677225,0.6887720744125545,0.40856128465384245,0.24819822760983923,0.09029315664179029,6.937101032292219e-4,0.2238911785734786,0.5963721960234961,0.8644711728933521,1.0371031325154567
615,0.08582907725034888,0.009713295185567282,0.9480327626224607,0.9239642331376672,0.22895359086426248,0.029867893520246675,0.23654962261440501,0.6170064192713529,-0.5449781239336392,0.7468372184436974,1.0896898837158369
616,0.10790643671407213,0.3614501934099766,0.21024918067269027,0.19908913713879883,0.0018737551175835579,0.1777283857780511,8.09221641453872e-4,0.019197481541611515,0.8135873343948963,0.8782807311310785,1.0219443680762366
617,0.0768347988498683,0.037469279334596206,0.0542364742141217,0.2379785319790244,0.4111971688924314,0.13904201554398665,0.38487083646559483,0.02659228471168258,-0.42409900882586704,0.708269163052411,1.062421410309654
618,0.5121254749553006,0.2105937435244811,0.5691369960550219,0.38478196086362004,0.19325107097461414,0.09463033529304415,0.006621043974531182,0.5224080635899793,0.07188790408453496,0.35698255550737873,1.0151946728783248
619,0.041853071325228884,0.04360493163067033,0.9796691352967173,0.7264217452611774,0.5157160306302467,0.17913138559259528,0.6335507555549146,0.020362826016833396,-1.4745266506566614,0.42107890647841284,1.1095546879183342
620,0.08299958346655338,0.2713255033092381,0.5264641649555415,0.15217534778639674,0.029805622145681703,0.1687039095407929,0.09019583971426906,0.07837561692578894,0.507839872476553,0.8830102085838843,1.0562218553888723
621,0.23784513230902804,0.00463678591176832,0.7596081972587854,0.8978560378309339,0.09789125197286133,0.151843329634388,0.2016138962203244,0.1482049323660694,-0.09473303368068901,0.7402157978882318,1.0880561156278423
622,0.12584287114794485,2.795806952171475e-5,0.19367441884241998,0.7742921099998057,0.36949954940555896,0.24296225714876307,0.023030831132497577,0.24343045553538403,0.491986251204441,0.8263722476369951,1.0049447843750543
623,0.03347844436965306,0.09222933995953725,0.8371621535625309,0.41982001648284495,6.39673028615369e-4,0.4170331773462903,0.05750936617986428,0.021458810007964537,0.5314029854216944,0.9148010665723693,1.0649341533918049
624,0.5486863340653632,0.18970324316113443,0.046576668974012136,0.38694973802194,0.002593976349268931,0.07902441140662644,0.11079226769271376,0.46637308939007793,-0.18442772833514645,0.2852428046396268,1.023632358240905
625,0.3137333891278947,0.3762646818158043,0.36206126562319696,0.005173149285838008,0.42056212489569494,0.0931022959910913,0.0805418295008526,0.1402487355140096,0.3078868378583129,0.6672160214975278,1.0413609422351704
626,0.017209403191889152,0.3577705488212534,0.048372013261541724,0.3379594285506755,0.27479921390943635,0,0.2493435559226103,0.6813026926710346,-0.3948759392477337,0.7226184681599497,1.050108382870416
627,0.1641559344732583,0.4328540048116636,0.49428069731220603,0.9000768216792494,0.1282022902736374,0.07579503254343614,0.4974355893481926,0.018822919015973997,-0.9394535857430542,0.4821402058828161,1.1414042990250879
628,0.001556214826725266,0.1312714309530526,0.9355371873825788,0.8033835054375231,0.0063540446807467624,0.028788760077878305,0.38681826962457344,0.03656045722611565,-0.47890657738197656,0.774531974298665,1.1426926102610713
629,0.006576937809147718,0.6102648114691662,0.93283930583857,0.38479633536189795,0.413733851851476,0.03342564841633953,0.219087854045912,0.17223804759198091,-0.14544294503515662,0.7093925404821069,1.1113967663956477
630,0.09701281724407161,0.4307753898489294,0.6517611916642636,0.058800492435693734,0.659806245752413,0.058548664058555785,0.16643889720973784,0.20619690048226358,0.004521348264628758,0.711834281969701,1.0629881695201715
631,0.06898992806537868,0.172601147316372,0.5013770987279713,0.39934130827896297,0.028213198196058963,0.072575035466663,0.3660729906152406,0.11705111519106684,-0.3819767898648043,0.7679457310469949,1.1093006622399344
632,0.010170440692573036,0.10058888983396208,0.6746948843356222,0.40235530817881227,0.11633077973110907,0.19220833764191825,0.15777369887975348,0.007859383483056714,0.33599250759668836,0.8927449031497734,1.0730087336579366
633,0.13862754770283037,0.08584451199355403,0.7705560645554215,0.001144859241321683,0.046253970368672126,0.018900849980143485,0.07254253251636728,0.7028156568315381,0.05896682691241419,0.7777180161528566,1.0556714213884089
